%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1634830866071677473,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866092717345,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866112443461,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866132464966,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866151972598,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866171833209,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866192078969,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866211555292,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866231438355,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866252639052,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866271923913,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866291702027,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866311688155,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866331942521,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866375914468,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866375927412,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866420492221,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866420504334,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866463859914,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866463879381,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866507754474,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866507773219,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866551349748,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866551362211,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866551990771,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866571445555,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866591506614,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866635826919,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866635839363,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866679731228,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866679742579,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866723685100,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866723696351,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866767783156,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866767792293,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866812951108,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866812961388,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866813115088,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866831640671,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866851685750,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866895859809,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866895869517,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866939805927,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866939818851,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866983805225,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830866983817068,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867027924482,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867027935162,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867072240288,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867072249635,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867072844611,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867092518899,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867112800497,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867155841211,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867155854987,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867199729298,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867199742904,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867243892537,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867243902767,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867288469208,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867288479668,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867331174297,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867331184907,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867332051047,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867350946621,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867371168466,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867417454501,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867417465462,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867459718605,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867459729356,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867503727602,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867503738683,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867547733994,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867547749443,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867591090255,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867591105534,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867592031988,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867610816271,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867631827910,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867675847286,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867675860812,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867719804475,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867719816538,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867764397637,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867764408097,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867807772805,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867807789106,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867851050577,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867851059995,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867852118268,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867870888936,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867891471613,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867935779385,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867935789094,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867979812227,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830867979824029,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868023873663,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868023887178,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868067781178,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868067791437,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868112039456,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868112054123,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868151617566,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868151626413,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868152579497,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868171542007,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868191616082,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868239875103,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868239890993,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868287756609,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868287767329,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868330814486,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868330992553,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868332707699,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868352181097,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868370460204,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868412055713,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868412065491,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868455738642,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868455753921,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868499747699,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868499756906,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
1634830868543841556,-0.26139414004,-0.695368640663,0.0,0.0,0.0,0.950015756207,0.312201958608
