%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
1634830732769328265,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830732781667651,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830732800299787,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830732820342524,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830732839528738,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830732860271109,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830732880450273,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830732900599290,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830732919533990,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830732940303110,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830732960299028,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830732979525107,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733000422111,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733019714046,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733039596739,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733061442319,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733084230832,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733106322267,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733119030840,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733144744941,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733159350486,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733180482283,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733199426000,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733219189076,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733239119650,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733260095532,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733279138235,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733300193639,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733319240349,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733339326027,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733359026576,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733380078432,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733398947297,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733419006202,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733439283342,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733459086586,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733479067556,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733499082839,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733518902002,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733541100128,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733559043962,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733579631979,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733599991445,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733619903564,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733640010793,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733658975448,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733681953861,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733700093244,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733719140998,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733738862255,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733758769244,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733778924063,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733799992359,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733818742339,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733841086873,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733859846139,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733880367071,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733898930287,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733918766171,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
1634830733939808289,0.331476231984,0.793769301805,0.0,0.0,0.0,-0.724830352653,0.688927398115
